"","gene_id","gene_name","gene_type","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000100209.11","ENSG00000100209.11","HSCB","protein_coding",0.109702261338498,3.10432496597243,1.77020503503321,0.0769413765678225,0.108945518276438,-5.51092910219394
"ENSG00000005961.19","ENSG00000005961.19","ITGA2B","protein_coding",0.208261884863594,-0.418828410338101,1.50265012987296,0.133186705821577,0.178253880067677,-5.51148350893693
"ENSG00000130755.13","ENSG00000130755.13","GMFG","protein_coding",-0.169290555867343,3.67771109845132,-1.85035843672543,0.0645022600841205,0.0929274460796791,-5.51169785227278
"ENSG00000125962.14","ENSG00000125962.14","ARMCX5","protein_coding",-0.0936881189107668,3.73274660212865,-1.85091533234791,0.0644220261592891,0.0928353529133143,-5.51206316002052
"ENSG00000198178.11","ENSG00000198178.11","CLEC4C","protein_coding",0.296249310429549,-4.02148978031425,1.34954180757747,0.177412041941805,0.230033458588832,-5.51225438293591
"ENSG00000232810.4","ENSG00000232810.4","TNF","protein_coding",0.246874986153021,0.611414611480822,1.55633414473762,0.119886638823807,0.162207952291323,-5.51239939049172
"ENSG00000177453.7","ENSG00000177453.7","NIM1K","protein_coding",-0.183342695480303,-0.733596610472688,-1.50049431944407,0.13374377204547,0.178915301447541,-5.51530616259203
"ENSG00000087884.14","ENSG00000087884.14","AAMDC","protein_coding",-0.146556469627454,2.66798836251948,-1.74654199105074,0.0809671448672929,0.11404058389912,-5.51685232463437
"ENSG00000006042.12","ENSG00000006042.12","TMEM98","protein_coding",-0.214144000353659,5.35021316168346,-1.9584186661765,0.0504072861100271,0.0743910467008394,-5.51690281009479
"ENSG00000174370.11","ENSG00000174370.11","C11orf45","protein_coding",-0.14538630198696,1.13861300994013,-1.61070137275823,0.107502130819871,0.147214653092052,-5.51692241964823
"ENSG00000280433.1","ENSG00000280433.1","FP565260.6","protein_coding",0.101356162678602,1.08699681131763,1.59157109604907,0.111738794219375,0.152342694929402,-5.517002326702
"ENSG00000062582.14","ENSG00000062582.14","MRPS24","protein_coding",-0.143119618478371,-2.56169177969797,-1.41960613657722,0.155976482573163,0.20485335281415,-5.51713102713138
"ENSG00000115844.11","ENSG00000115844.11","DLX2","protein_coding",0.450952470933302,-1.27654312942395,1.45200488897836,0.146755993848466,0.19398193179769,-5.51718659120986
"ENSG00000134365.13","ENSG00000134365.13","CFHR4","protein_coding",0.228029283755297,-5.92561089464753,1.28270007149026,0.199839526297124,0.255583437547078,-5.51749021228432
"ENSG00000177873.14","ENSG00000177873.14","ZNF619","protein_coding",-0.114792048614342,3.31052634729884,-1.81044088391502,0.0704720697849714,0.100687021301848,-5.51767655270332
"ENSG00000198886.2","ENSG00000198886.2","MT-ND4","protein_coding",-0.199060706059875,12.7516270012134,-1.86977752536134,0.0617528114629021,0.0893659848910123,-5.51798185593682
"ENSG00000111666.11","ENSG00000111666.11","CHPT1","protein_coding",-0.210309340120961,5.93468632147824,-1.97127806028709,0.0489165876168469,0.0723787464088094,-5.5191104791529
"ENSG00000267041.6","ENSG00000267041.6","ZNF850","protein_coding",-0.141109729588466,1.96743669701449,-1.67666899554253,0.0938620582249768,0.130417010675521,-5.51959947853654
"ENSG00000075073.15","ENSG00000075073.15","TACR2","protein_coding",0.163068100569766,0.074299969587418,1.52406656248416,0.127749875248223,0.171690603688579,-5.51972751597872
"ENSG00000183742.13","ENSG00000183742.13","MACC1","protein_coding",-0.259741436770283,4.43020477635141,-1.91431860558128,0.055811937387774,0.08157055815255,-5.51984644278494
"ENSG00000140093.10","ENSG00000140093.10","SERPINA10","protein_coding",-0.331043017976983,-3.82787111089891,-1.3690448825677,0.171235900492641,0.222898118989163,-5.52286698894847
"ENSG00000100427.16","ENSG00000100427.16","MLC1","protein_coding",0.326096533985858,-1.47950112106502,1.44407915991897,0.148972096828019,0.196621979851466,-5.52308292873122
"ENSG00000187772.8","ENSG00000187772.8","LIN28B","protein_coding",0.264874877550792,-5.8176099531127,1.27941519064358,0.200992865121507,0.256753886618513,-5.52313397015648
"ENSG00000122787.15","ENSG00000122787.15","AKR1D1","protein_coding",-0.294446057514611,-3.58593831424937,-1.37689718777944,0.168795297377553,0.220030513987458,-5.5233246047363
"ENSG00000203772.7","ENSG00000203772.7","SPRN","protein_coding",0.189018084709186,-2.55142382373732,1.40297240398593,0.160878156196318,0.210707564397648,-5.52489144127908
"ENSG00000175003.15","ENSG00000175003.15","SLC22A1","protein_coding",-0.178611358984889,-2.23670026705325,-1.42769801017321,0.153633356116544,0.202169217874031,-5.52591027616866
"ENSG00000126778.12","ENSG00000126778.12","SIX1","protein_coding",0.394913044541211,3.76837023740755,1.80941816779149,0.0706307910330368,0.100880029852706,-5.52625344898153
"ENSG00000198763.3","ENSG00000198763.3","MT-ND2","protein_coding",-0.220440822421541,11.5348717520093,-1.89052841474787,0.0589228732203302,0.0856845563138424,-5.52664371071542
"ENSG00000197889.10","ENSG00000197889.10","MEIG1","protein_coding",0.227475146173157,-2.56769806637405,1.39845056114029,0.162230600472589,0.212202198794964,-5.52784119884549
"ENSG00000223547.10","ENSG00000223547.10","ZNF844","protein_coding",-0.159570922242725,3.68873742197163,-1.84371000876771,0.0654665156209713,0.0942196335121612,-5.52837635486789
"ENSG00000082175.15","ENSG00000082175.15","PGR","protein_coding",-0.594551261378943,4.82977363603757,-1.94509875618197,0.0519913689727666,0.0764749013444112,-5.52842319485368
"ENSG00000109576.14","ENSG00000109576.14","AADAT","protein_coding",-0.223807759551307,1.60854139921225,-1.64304450855438,0.100630038926074,0.13882668778078,-5.52931345618041
"ENSG00000126890.13","ENSG00000126890.13","CTAG2","protein_coding",0.280190555078585,-5.84594774070003,1.27360353265239,0.203045266317979,0.259040490315263,-5.52940555568101
"ENSG00000159231.6","ENSG00000159231.6","CBR3","protein_coding",-0.183327164400311,1.49427195749133,-1.63175529065182,0.102987756176012,0.141703487459959,-5.52988471349469
"ENSG00000159063.13","ENSG00000159063.13","ALG8","protein_coding",0.166618676708173,5.77894867755965,1.95542244140385,0.0507600396196465,0.0748857505188754,-5.53064783391472
"ENSG00000177842.12","ENSG00000177842.12","ZNF620","protein_coding",-0.133632466099073,1.8686258703649,-1.65968575164667,0.0972333246959969,0.134608320024659,-5.53107223916585
"ENSG00000225968.7","ENSG00000225968.7","ELFN1","protein_coding",0.139920429756511,1.19431582069364,1.58747944099668,0.11266184650917,0.153454134424384,-5.53108258823068
"ENSG00000118579.13","ENSG00000118579.13","MED28","protein_coding",-0.0800361246648338,5.96412450849748,-1.96393214079159,0.0497635442617697,0.0735172623524586,-5.53111454046374
"ENSG00000152359.15","ENSG00000152359.15","POC5","protein_coding",0.0949271979403155,3.68895834229281,1.82097751939554,0.0688538234977326,0.098639066719002,-5.53169882410263
"ENSG00000105261.7","ENSG00000105261.7","OVOL3","protein_coding",0.202805484419846,-4.00449334728829,1.33709437332045,0.181439763203329,0.234579237094377,-5.53258604804093
"ENSG00000153237.18","ENSG00000153237.18","CCDC148","protein_coding",-0.171031751711027,0.415071999740358,-1.54944271340809,0.121533311736651,0.164149762529925,-5.53555470146926
"ENSG00000152503.10","ENSG00000152503.10","TRIM36","protein_coding",0.301124365918466,2.38781971120083,1.67132864995245,0.0949118779033759,0.131747038061958,-5.53556488200406
"ENSG00000168646.13","ENSG00000168646.13","AXIN2","protein_coding",-0.17872289589244,2.9578680828279,-1.76730848048269,0.0774252147021401,0.10954885159422,-5.53571099751759
"ENSG00000186529.16","ENSG00000186529.16","CYP4F3","protein_coding",0.382884792153688,-1.69655173527437,1.42364672867801,0.154803095713821,0.203500104651127,-5.53595951819766
"ENSG00000197061.5","ENSG00000197061.5","H4C3","protein_coding",0.247539478365868,-3.70213748887792,1.34599172982344,0.178553913977744,0.231317942756374,-5.53600996671432
"ENSG00000146809.13","ENSG00000146809.13","ASB15","protein_coding",-0.252552862836969,-4.74678449836486,-1.31763659541671,0.187871396853069,0.241959880922172,-5.53895937819446
"ENSG00000180269.8","ENSG00000180269.8","GPR139","protein_coding",0.484121453905566,-3.32491841241338,1.35059961694635,0.177072855879843,0.229645356999152,-5.539410084677
"ENSG00000166582.10","ENSG00000166582.10","CENPV","protein_coding",-0.219003016396457,2.56764453856615,-1.72878876267743,0.0840985571615455,0.118148993214858,-5.53957971901378
"ENSG00000241794.2","ENSG00000241794.2","SPRR2A","protein_coding",-0.295266562225371,-5.74947605427389,-1.28014960183798,0.200734588425433,0.256456647763881,-5.54004952828319
"ENSG00000153815.16","ENSG00000153815.16","CMIP","protein_coding",-0.105267289248711,6.03184076670791,-1.96038350137283,0.0501770792862263,0.074096136712991,-5.54066091792024
"ENSG00000159884.12","ENSG00000159884.12","CCDC107","protein_coding",0.172177974545054,0.645816829070566,1.54258767410091,0.123188806004735,0.166241117721556,-5.54069289689081
"ENSG00000142156.15","ENSG00000142156.15","COL6A1","protein_coding",0.224086292453553,9.28254512608483,1.93739497576514,0.0529264313330518,0.0777191963374492,-5.54077557382599
"ENSG00000166260.13","ENSG00000166260.13","COX11","protein_coding",-0.10830349816417,5.15492239963054,-1.9351813135678,0.0531977072052866,0.078070550110036,-5.54225563883971
"ENSG00000275385.2","ENSG00000275385.2","CCL18","protein_coding",-0.390108451141845,1.17008911254248,-1.61069583396304,0.107503338764557,0.147214653092052,-5.54330902300433
"ENSG00000168970.22","ENSG00000168970.22","JMJD7-PLA2G4B","protein_coding",-0.181923641491683,0.824974843028933,-1.57312603275605,0.115947544807029,0.15752739716582,-5.5435282000076
"ENSG00000184307.16","ENSG00000184307.16","ZDHHC23","protein_coding",0.148439250369864,3.35718496966956,1.77634127433748,0.0759245331262993,0.107675365708601,-5.5473078003982
"ENSG00000119614.3","ENSG00000119614.3","VSX2","protein_coding",-0.228365276057154,-4.87424479323906,-1.30465902243687,0.19225372356549,0.247026287145816,-5.54762423584797
"ENSG00000128271.22","ENSG00000128271.22","ADORA2A","protein_coding",0.211212569598682,-3.00910266894931,1.36585682501112,0.172234308119662,0.224085706426641,-5.54823624561129
"ENSG00000162714.12","ENSG00000162714.12","ZNF496","protein_coding",0.106257601922316,5.61594575201475,1.94283696049165,0.052264453389239,0.076819793545774,-5.54831262945601
"ENSG00000101079.21","ENSG00000101079.21","NDRG3","protein_coding",0.0969368375371698,5.99856074348855,1.95256436095797,0.051098456112497,0.0753199359565682,-5.54929853818771
"ENSG00000188316.15","ENSG00000188316.15","ENO4","protein_coding",-0.162263423469599,-0.945174959655443,-1.46594282673905,0.142920180351712,0.189601591135535,-5.55022823454787
"ENSG00000179008.9","ENSG00000179008.9","C14orf39","protein_coding",-0.302364454489005,-3.39316575513654,-1.36550113485627,0.172345969829158,0.22421389979679,-5.55071939812636
"ENSG00000101400.6","ENSG00000101400.6","SNTA1","protein_coding",-0.156456771992009,4.35729314248983,-1.8863215640466,0.0594877103082202,0.0864323224568465,-5.55075420406973
"ENSG00000197050.11","ENSG00000197050.11","ZNF420","protein_coding",-0.0964082122408514,3.51564612285995,-1.80976267127218,0.0705772927829146,0.10082048642753,-5.55248707468832
"ENSG00000143786.8","ENSG00000143786.8","CNIH3","protein_coding",0.141194386947809,2.49271106778268,1.68322136166723,0.0925867368367159,0.128823218015558,-5.55282086368773
"ENSG00000112685.14","ENSG00000112685.14","EXOC2","protein_coding",0.172313218697639,5.98122163555324,1.94869417721192,0.0515597257349332,0.0759212070476013,-5.55361656859111
"ENSG00000138061.12","ENSG00000138061.12","CYP1B1","protein_coding",-0.2707687566711,5.83603875779223,-1.95275036214403,0.0510763748873887,0.0753003886377277,-5.55370938170895
"ENSG00000161714.12","ENSG00000161714.12","PLCD3","protein_coding",-0.199015924113475,4.77022972154891,-1.91308815035249,0.0559694100401593,0.0817727112548747,-5.5542750238929
"ENSG00000163357.11","ENSG00000163357.11","DCST1","protein_coding",0.165488802101404,-0.437114684316253,1.47451171268357,0.140600492031988,0.186872686342819,-5.55432506898605
"ENSG00000113327.17","ENSG00000113327.17","GABRG2","protein_coding",0.26727716319629,-5.53952823687476,1.26019151951436,0.207839990820631,0.264367389992721,-5.55440559953248
"ENSG00000185619.18","ENSG00000185619.18","PCGF3","protein_coding",0.0998627753721903,5.56954410434825,1.93730496841283,0.0529374387750375,0.0777219920106418,-5.55638896450214
"ENSG00000136943.11","ENSG00000136943.11","CTSV","protein_coding",0.266698977706454,2.24023020035937,1.64555426870362,0.10011178032757,0.138201038814234,-5.55722771605046
"ENSG00000087008.16","ENSG00000087008.16","ACOX3","protein_coding",0.148349467024302,5.0440084227744,1.91125449615701,0.0562047669197212,0.0820674187749478,-5.55761450518158
"ENSG00000188859.7","ENSG00000188859.7","FAM78B","protein_coding",-0.16805545457429,1.16573968322737,-1.58669563717585,0.112839352766117,0.153683652267803,-5.55827027365807
"ENSG00000189171.14","ENSG00000189171.14","S100A13","protein_coding",0.178283448345453,3.92601660907135,1.82149004091953,0.0687758951773401,0.0985522331447702,-5.55833044676316
"ENSG00000138071.14","ENSG00000138071.14","ACTR2","protein_coding",0.0988669495196532,8.37009645838987,1.94228221777815,0.052331614943193,0.0769052693996919,-5.55904336302388
"ENSG00000188243.13","ENSG00000188243.13","COMMD6","protein_coding",-0.126484281564485,5.90063600982143,-1.94859513511676,0.0515715757502087,0.0759321079533339,-5.55979655948068
"ENSG00000143409.15","ENSG00000143409.15","MINDY1","protein_coding",0.176756085603485,5.82674259588296,1.94140160289666,0.0524383775481956,0.0770489025587677,-5.55997681249002
"ENSG00000132694.19","ENSG00000132694.19","ARHGEF11","protein_coding",0.104578362344443,6.55716188979876,1.95395972673256,0.0509329995789855,0.075108469454286,-5.56042835632468
"ENSG00000129219.14","ENSG00000129219.14","PLD2","protein_coding",-0.110481530388983,5.26537360991637,-1.92951052528822,0.0538979504603241,0.0790031336689874,-5.56110668525853
"ENSG00000113384.14","ENSG00000113384.14","GOLPH3","protein_coding",0.0934553420678341,7.31856381087143,1.9525775194133,0.0510968937367852,0.0753199359565682,-5.56241199055465
"ENSG00000140961.14","ENSG00000140961.14","OSGIN1","protein_coding",-0.208827290144188,2.48401974201856,-1.70410513773854,0.0886147347537151,0.123922735128557,-5.56289438356225
"ENSG00000186510.12","ENSG00000186510.12","CLCNKA","protein_coding",-0.227033635455842,-0.889972286339945,-1.46120880831851,0.144214279604191,0.191080843038843,-5.56368556208483
"ENSG00000240505.9","ENSG00000240505.9","TNFRSF13B","protein_coding",0.315876420640532,-2.15527269166145,1.38560286334163,0.166120105664531,0.216857859649989,-5.56390663336952
"ENSG00000179058.7","ENSG00000179058.7","C9orf50","protein_coding",0.178597364965224,-2.46247725399454,1.37680708644341,0.16882315310095,0.220050025893032,-5.56547377734978
"ENSG00000100665.12","ENSG00000100665.12","SERPINA4","protein_coding",0.305401751384359,-3.40983657584706,1.33229056369024,0.183012210791114,0.23627200206096,-5.56551483934369
"ENSG00000108100.18","ENSG00000108100.18","CCNY","protein_coding",-0.0896916883571501,6.57439587675571,-1.95143217186842,0.0512330372021324,0.0754922428569565,-5.56687721202785
"ENSG00000099954.18","ENSG00000099954.18","CECR2","protein_coding",-0.384830520311934,0.808119023468244,-1.5681880445965,0.117095195172243,0.158922220615694,-5.56761971802157
"ENSG00000050748.18","ENSG00000050748.18","MAPK9","protein_coding",0.107852268322159,6.03155937982239,1.94363198238335,0.0521683275688802,0.0766917084148626,-5.56763331433769
"ENSG00000108506.13","ENSG00000108506.13","INTS2","protein_coding",-0.145466550017495,4.37733208640964,-1.87998455799691,0.0603470402131055,0.0875616682221938,-5.56786471308381
"ENSG00000143473.13","ENSG00000143473.13","KCNH1","protein_coding",0.317211818872719,-0.595485208408339,1.45214891253435,0.146715958436285,0.193959042296343,-5.56791110999447
"ENSG00000186635.14","ENSG00000186635.14","ARAP1","protein_coding",0.116054745985299,6.20785946418756,1.94537397623996,0.0519582211884652,0.0764509830199604,-5.56971323961994
"ENSG00000108406.10","ENSG00000108406.10","DHX40","protein_coding",-0.134389495775002,6.19024137310824,-1.94692291499208,0.0517719954011188,0.0762009155653912,-5.57121607172766
"ENSG00000144837.9","ENSG00000144837.9","PLA1A","protein_coding",0.211949140869534,1.31623303054864,1.56627401523129,0.117542433743417,0.159465839517627,-5.57127862330097
"ENSG00000144481.17","ENSG00000144481.17","TRPM8","protein_coding",-0.311270861322244,-2.81360235387448,-1.37433773620503,0.169587922166676,0.220945656264001,-5.57153306743364
"ENSG00000116459.11","ENSG00000116459.11","ATP5PB","protein_coding",0.0861717807552989,7.06015577164544,1.94889960531355,0.0515351543067921,0.0758986707641897,-5.57180786077975
"ENSG00000116584.20","ENSG00000116584.20","ARHGEF2","protein_coding",0.141494693423982,6.81640217347722,1.94874195139445,0.0515540105489046,0.0759193385185464,-5.57237232358586
